date,open,high,low,close,volume,amount,turnover,涨跌幅,stock_name
2020-01-02,111.794628,113.0650215,109.75352911,111.86238232,30667439,4038536854.95,0.8079,-0.6992,000858
2020-01-03,111.4558564,111.85391303,109.77046769,110.56658095,20469248,2672531470.23,0.5393,-1.1584,000858
2020-01-06,110.10077,110.31250225,108.84731508,109.4232268,25936979,3353682073.13,0.6833,-1.0341,000858
2020-01-07,109.6773055,111.00698403,109.253841,109.56720473,22327793,2901574233.08,0.5882,0.1316,000858
2020-01-08,109.24537171,109.89750704,108.44925845,109.16067881,16180218,2083242871.05,0.4263,-0.371,000858
2020-01-09,109.253841,111.1170848,108.61864425,110.75290533,25549057,3317934212.41,0.6731,1.4586,000858
2020-01-10,110.5242345,113.53083245,110.5242345,113.16665298,42969542,5712380855.97,1.132,2.1794,000858
2020-01-13,113.70868754,118.57006,113.70021825,118.28210414,49604194,6847185988.3,1.3068,4.5203,000858
2020-01-14,118.6547529,119.14597172,117.0455878,117.35048224,19907317,2767444878.89,0.5245,-0.7876,000858
2020-01-15,117.35048224,120.94993049,117.34201295,119.2476032,23478904,3309331109.81,0.6186,1.6166,000858
2020-01-16,119.2476032,120.263918,117.9772097,119.12903314,14535988,2046672621.12,0.383,-0.0994,000858
2020-01-17,119.63719054,120.0945322,117.1302807,117.34201295,14847814,2068064059.85,0.3912,-1.5001,000858
2020-01-20,119.03587095,119.12903314,115.8598872,116.50355324,16753769,2308928098.7,0.4414,-0.7145,000858
2020-01-21,115.6058085,115.6058085,111.80309729,112.31972398,29307308,3903226854.52,0.7721,-3.5912,000858
2020-01-22,110.93922971,112.36207043,109.89750704,111.5405493,25753051,3375415201.52,0.6785,-0.6937,000858
2020-01-23,111.59983433,111.59983433,105.866125,106.84856264,41593668,5294268764.02,1.0958,-4.2065,000858
2020-02-03,96.16031866,96.16031866,96.16031866,96.16031866,16763900,1903373206.0,0.4416,-10.0032,000858
2020-02-04,92.315261,101.63148,92.315261,96.9733705,71021426,8017646168.99,1.8711,0.8455,000858
2020-02-05,98.1590711,101.4620942,96.6345989,99.52262679,38878339,4546389350.93,1.0243,2.6288,000858
2020-02-06,100.784551,101.58066426,98.7519214,100.91159035,30655105,3619248778.77,0.8076,1.3956,000858
2020-02-07,100.99628325,102.41912397,99.60731969,102.12269882,28011695,3346691769.07,0.738,1.2002,000858
2020-02-10,101.2080155,103.60482457,100.42884082,102.58850977,22187650,2682789606.04,0.5845,0.4561,000858
2020-02-11,102.60544835,106.2895895,102.60544835,105.68826991,24577382,3049430907.63,0.6475,3.0216,000858
2020-02-12,105.4426605,106.07785725,103.97747333,105.43419121,17511362,2168783486.48,0.4613,-0.2404,000858
2020-02-13,105.76449352,107.27202714,104.48563073,105.13776606,17862884,2230165010.37,0.4706,-0.2811,000858
2020-02-14,105.1885818,106.61142252,103.70645605,104.53644647,16971973,2094049251.54,0.4471,-0.5719,000858
2020-02-17,104.32471422,105.2732747,103.81655682,105.2732747,23816908,2941280509.98,0.6275,0.7049,000858
2020-02-18,104.8498102,105.2732747,104.18073629,104.50256931,12872775,1590249168.59,0.3391,-0.7321,000858
2020-02-19,104.83287162,107.71243022,103.90124972,106.713054,31662776,3976674952.02,0.8342,2.1152,000858
2020-02-20,107.559983,110.59198882,107.46682081,110.22780935,33466160,4332207305.97,0.8817,3.2936,000858
2020-02-21,110.10077,111.1170848,109.27077958,110.10077,20743751,2695003477.31,0.5465,-0.1152,000858
2020-02-24,109.5926126,109.5926126,107.3059043,107.6446759,23560124,3005249413.49,0.6207,-2.2308,000858
2020-02-25,105.6967392,107.559983,104.90062594,106.1202037,24063330,3014293143.31,0.634,-1.4162,000858
2020-02-26,104.87521807,107.06876418,104.172267,105.1038889,21417866,2662201890.95,0.5643,-0.9577,000858
2020-02-27,105.6967392,108.19517975,105.4426605,106.9671327,23573167,2986686525.44,0.621,1.7728,000858
2020-02-28,105.019196,105.04460387,100.784551,102.1396374,36601211,4445668089.26,0.9643,-4.5131,000858
2020-03-02,101.7161729,104.6804244,101.2927084,103.87584185,26982238,3287615181.0,0.7109,1.6998,000858
2020-03-03,104.7651173,106.61142252,104.7651173,105.33255973,23092324,2878896360.57,0.6084,1.4024,000858
2020-03-04,105.019196,106.65376897,105.019196,106.09479583,19757510,2471690889.51,0.5205,0.7236,000858
2020-03-05,107.17886495,114.23378352,106.713054,112.8109428,56561987,7399037627.07,1.4901,6.3303,000858
2020-03-06,111.794628,114.23378352,110.10077,110.16005503,29165822,3845033468.46,0.7684,-2.3498,000858
2020-03-09,108.406912,108.61864425,106.74693116,106.9671327,24454158,3106158207.37,0.6442,-2.8984,000858
2020-03-10,106.9671327,111.48126427,106.8824398,110.71055888,31077221,4017374185.62,0.8187,3.4996,000858
2020-03-11,112.2180925,112.4721712,109.6773055,110.0160771,18763487,2452609914.83,0.4943,-0.6273,000858
2020-03-12,107.45835152,108.50007419,106.59448394,106.74693116,25266000,3199005135.69,0.6656,-2.9715,000858
2020-03-13,101.63148,106.05244938,100.68291952,103.8334954,35088698,4280415922.71,0.9244,-2.7293,000858
2020-03-16,102.8171806,103.6641096,96.89714689,97.8202995,37024247,4379489484.69,0.9754,-5.7912,000858
2020-03-17,96.9733705,99.58191182,91.95955082,95.16094244,35297954,3975112228.21,0.9299,-2.7186,000858
2020-03-18,95.8723628,98.21835613,90.35885501,91.12109111,40442259,4528147000.34,1.0655,-4.2453,000858
2020-03-19,89.6050882,90.621403,83.53260727,86.47992019,60169789,6133825332.91,1.5852,-5.0934,000858
