date,open,high,low,close,volume,amount,turnover,涨跌幅,stock_name
2020-01-02,25.26568092,25.92245889,25.11162189,25.74407475,54604247,1724087023.0,0.9245,2.618,600887
2020-01-03,25.946784,25.946784,25.34676462,25.73596638,42670858,1349519349.0,0.7224,-0.0315,600887
2020-01-06,25.51704039,25.68731616,24.98999634,25.20892233,42899553,1344879040.0,0.7263,-2.0479,600887
2020-01-07,25.35487299,26.31976902,25.20892233,26.06840955,63222917,2024756211.0,1.0704,3.4095,600887
2020-01-08,25.88191704,26.33598576,25.76839986,26.10084303,46351899,1491786596.0,0.7847,0.1244,600887
2020-01-09,26.30355228,26.70086241,26.2711188,26.34409413,43733192,1431347918.0,0.7404,0.932,600887
2020-01-10,26.36031087,26.44950294,26.0278677,26.28733554,27093733,875323446.0,0.4587,-0.2155,600887
2020-01-13,26.17381836,26.74951263,26.14138488,26.74951263,38705406,1265476459.0,0.6553,1.7582,600887
2020-01-14,26.87924655,26.87924655,26.41706946,26.53869501,26158916,856541329.0,0.4429,-0.7881,600887
2020-01-15,26.5143699,27.27655668,26.46571968,26.97654699,48604304,1618594317.0,0.8229,1.6499,600887
2020-01-16,26.97654699,27.28466505,26.9197884,27.18736461,28437944,950970057.0,0.481,0.7815,600887
2020-01-17,27.1630395,27.27655668,26.57112849,26.66032056,39348030,1300292809.0,0.6655,-1.9386,600887
2020-01-20,26.61977871,26.71707915,26.26301043,26.66842893,33212407,1086237540.0,0.5617,0.0304,600887
2020-01-21,26.48193642,26.48193642,25.8657003,26.1089514,39152828,1261249680.0,0.6622,-2.0979,600887
2020-01-22,25.99543422,26.36841924,25.55758224,26.31166065,37071183,1186652065.0,0.627,0.7764,600887
2020-01-23,26.1089514,26.1089514,24.6494448,24.84404568,76416673,2370378721.0,1.2924,-5.5778,600887
2020-02-03,22.4601849,23.53859811,22.4601849,23.01155406,128450428,3648175276.0,2.1725,-7.376,600887
2020-02-04,23.23858842,23.97645009,23.23048005,23.95212498,80572358,2359172704.0,1.3627,4.0874,600887
2020-02-05,24.20348445,24.22780956,23.76563247,24.0007752,60131065,1777453108.0,1.017,0.2031,600887
2020-02-06,24.20348445,24.5683611,24.07375053,24.5683611,66865003,2008471232.0,1.1309,2.3649,600887
2020-02-07,24.52781925,25.0548633,24.13861749,24.93323775,55409598,1678307867.0,0.9371,1.4852,600887
2020-02-10,24.60890295,24.81972057,24.29267652,24.46295229,53719182,1621145673.0,0.9085,-1.8862,600887
2020-02-11,24.45484392,24.98999634,24.45484392,24.51160251,45807210,1395556133.0,0.7747,0.1989,600887
2020-02-12,24.51160251,24.70620339,24.44673555,24.52781925,36879362,1116136095.0,0.6237,0.0662,600887
2020-02-13,24.51971088,24.5683611,24.04131705,24.05753379,49674781,1483934957.0,0.8401,-1.9174,600887
