date,open,high,low,close,volume,amount,turnover,涨跌幅,stock_name
2020-01-02,47.95101275,48.91225811,47.87535918,48.062268,4072522,442407988.0,0.1508,0.4558,603288
2020-01-03,48.2847785,48.3292806,46.282184,46.90966361,5896377,623049159.0,0.2184,-2.3981,603288
2020-01-06,46.60259912,46.71830458,45.97511951,46.11307602,5032218,524145305.0,0.1864,-1.6981,603288
2020-01-07,46.20653043,47.172226,46.20653043,47.172226,4021370,423924757.0,0.1489,2.2969,603288
2020-01-08,47.172226,47.49709133,46.73610542,47.24787957,2588310,274000681.0,0.0959,0.1604,603288
2020-01-09,47.37248545,48.062268,47.37248545,47.96881359,3513086,377460716.0,0.1301,1.5259,603288
2020-01-10,48.1957743,48.35598186,47.617247,48.04446716,2176619,234674772.0,0.0806,0.1577,603288
2020-01-13,48.40048396,48.48058774,47.7952554,48.1957743,2670257,288812722.0,0.0989,0.3149,603288
2020-01-14,48.45388648,48.7297995,47.0832218,47.1277239,3936589,420855325.0,0.1458,-2.2161,603288
2020-01-15,47.1277239,48.01331569,46.9497155,47.78190477,3128776,334933935.0,0.1159,1.3881,603288
2020-01-16,48.062268,48.28922871,47.24787957,48.28032829,3262337,350442761.0,0.1208,1.0431,603288
2020-01-17,48.27587808,48.92560874,47.73740267,48.89000706,3898625,425364039.0,0.1444,1.2628,603288
2020-01-20,48.98791168,50.04261145,48.40048396,49.86460305,4297492,478950689.0,0.1591,1.9934,603288
2020-01-21,49.5308373,50.1538667,48.507289,49.82010095,4266084,474806222.0,0.158,-0.0893,603288
2020-01-22,49.6643436,49.6643436,48.51618942,48.83660454,3910360,428874296.0,0.1448,-1.9741,603288
2020-01-23,48.93005895,48.93005895,47.18112642,47.71070141,4615831,496066130.0,0.1709,-2.3054,603288
2020-02-03,42.94007629,45.40994284,42.94007629,45.31648843,8442404,838318029.0,0.3126,-5.0182,603288
2020-02-04,45.6146525,46.29998484,44.8581168,45.69475628,5975165,610398849.0,0.2213,0.8347,603288
2020-02-05,45.69475628,46.3711882,44.8136147,46.282184,4707485,481037932.0,0.1743,1.2855,603288
2020-02-06,46.35783757,47.3057323,45.6146525,46.83846025,4813525,504796299.0,0.1783,1.2019,603288
2020-02-07,46.54029618,47.65284868,46.05077308,47.3947365,3672357,385546260.0,0.136,1.1876,603288
2020-02-10,46.9942176,47.42588797,46.7717071,47.0832218,2873797,304402656.0,0.1064,-0.6573,603288
2020-02-11,46.727205,47.63059763,46.727205,47.617247,3531392,375073575.0,0.1308,1.1342,603288
2020-02-12,47.3057323,48.19132409,47.3057323,47.65284868,2976754,318543203.0,0.1102,0.0748,603288
2020-02-13,47.617247,47.78190477,46.5046945,46.5936987,3318320,349478085.0,0.1229,-2.2226,603288
2020-02-14,46.67825269,47.14107453,46.31778568,46.5936987,2281455,239519343.0,0.0845,0.0,603288
2020-02-17,46.79395815,47.25677999,46.5046945,46.89186277,2687800,283022689.0,0.0995,0.6399,603288
2020-02-18,46.6827029,46.85626109,45.77931027,46.00627098,4967682,514002851.0,0.184,-1.8886,603288
2020-02-19,45.837163,46.48244345,45.7926609,46.21098064,3124650,324778642.0,0.1157,0.445,603288
2020-02-20,46.282184,47.34133398,46.0151714,47.11882348,4722815,498134688.0,0.1749,1.9646,603288
2020-02-21,46.82065941,47.11882348,46.40678988,46.66935227,3195217,334703507.0,0.1183,-0.9539,603288
2020-02-24,46.29553463,46.66935227,45.93061741,46.25548274,4836656,503301164.0,0.1791,-0.8868,603288
2020-02-25,45.77931027,46.5046945,44.99607331,45.46779557,4464452,457449511.0,0.1653,-1.7029,603288
2020-02-26,45.0806273,45.56124998,44.58665399,44.87591764,4303663,436248132.0,0.1594,-1.3018,603288
2020-02-27,44.947121,45.91281657,44.93822058,45.59240145,4396222,450036443.0,0.1628,1.5966,603288
2020-02-28,43.85236934,45.58795124,43.85236934,44.31519118,4380913,438840158.0,0.1622,-2.8014,603288
2020-03-02,44.41754601,45.81491195,44.41754601,45.36989095,4598349,468784999.0,0.1703,2.38,603288
2020-03-03,45.837163,46.80285857,45.4811462,46.17092875,4238943,438763404.0,0.157,1.7656,603288
2020-03-04,46.16647854,46.78505773,45.32538885,46.3266861,3429509,356531260.0,0.127,0.3373,603288
2020-03-05,46.727205,48.14237178,46.13977728,47.35468461,7026765,744331886.0,0.2602,2.219,603288
2020-03-06,46.83401004,47.3057323,46.727205,47.03426949,2567864,270705478.0,0.0951,-0.6766,603288
2020-03-09,46.13087686,46.51359492,45.3476399,45.3476399,4908118,503466989.0,0.1818,-3.586,603288
2020-03-10,45.02722478,46.727205,45.02722478,46.42459072,4606694,476205286.0,0.1706,2.3749,603288
2020-03-11,46.66045185,47.76855414,46.42459072,46.98531718,5084968,537835446.0,0.1883,1.2078,603288
2020-03-12,46.5046945,46.70050374,45.44109431,45.68585586,3688371,378837621.0,0.1366,-2.7657,603288
2020-03-13,44.33299202,45.23638465,43.33169477,44.93822058,5556300,553536997.0,0.2058,-1.6365,603288
2020-03-16,43.66101031,44.93377037,43.2560412,43.612058,5772622,570032586.0,0.2138,-2.9511,603288
2020-03-17,43.612058,44.0125769,41.20004418,43.167037,8072436,773597552.0,0.2989,-1.0204,603288
2020-03-18,43.15813658,44.21283635,42.722016,43.167037,6206981,608808950.0,0.2299,0.0,603288
2020-03-19,42.4995055,43.60760779,41.02203578,41.5649614,7526602,708672515.0,0.2787,-3.7113,603288
2020-03-20,41.15109187,45.11622898,41.15109187,44.51990084,8676957,844760760.0,0.3213,7.1092,603288
2020-03-23,43.3450454,46.45129198,43.26494162,45.56124998,7308960,737689005.0,0.2707,2.3391,603288
2020-03-24,45.56124998,46.97196655,45.49449683,46.29108442,5258464,547559524.0,0.1947,1.6019,603288
2020-03-25,46.87406193,47.8842596,46.13977728,46.33113631,3575540,376412870.0,0.1324,0.0865,603288
2020-03-26,47.172226,50.5098835,47.11882348,49.842352,9752898,1070700293.0,0.3612,7.5785,603288
2020-03-27,50.17611775,51.97400259,49.94470683,51.23526773,5642056,648407233.0,0.2089,2.7946,603288
2020-03-30,50.732394,52.05855658,50.33632531,50.63893959,6160885,706733344.0,0.2281,-1.1639,603288
