date,open,high,low,close,volume,amount,turnover,涨跌幅,stock_name
2020-01-02,91.76589716,96.40963969,90.9935903,95.28088351,16265065.0,1548916736.0,2.5523,4.0324,600745
2020-01-03,95.053152,95.70664242,90.102467,91.66688346,17003094.0,1586848723.0,2.6681,-3.793,600745
2020-01-06,90.50842317,92.94416019,89.78562316,91.35003962,10203508.0,942488970.0,1.6011,-0.3456,600745
2020-01-07,92.1817547,93.06297663,90.28069166,91.04309715,9765947.0,902525212.0,1.5325,-0.336,600745
2020-01-08,90.53812728,91.31043414,89.45887795,89.78562316,8956158.0,817138651.0,1.4054,-1.3812,600745
2020-01-09,90.97378756,93.2709054,90.21138207,92.66692183,13715632.0,1274776318.0,2.1523,3.2091,600745
2020-01-10,92.9738643,100.4989055,92.7758369,99.38995206,25527725.0,2507470831.0,4.0058,7.255,600745
2020-01-13,99.8058096,109.33092754,98.87508082,109.33092754,26944363.0,2876345207.0,4.2281,10.002,600745
2020-01-14,109.905207,111.37060976,104.72679049,105.4495905,22096586.0,2390197140.0,3.4674,-3.5501,600745
2020-01-15,104.92481789,110.08343166,104.14260966,108.91507,18471993.0,2003886629.0,2.8986,3.2864,600745
2020-01-16,107.21203436,110.55869742,105.944659,109.39033576,13366887.0,1461374105.0,2.0975,0.4364,600745
2020-01-17,109.24181521,112.3805495,107.3308508,108.91507,13009510.0,1438974328.0,2.0415,-0.4345,600745
2020-01-20,115.846029,119.806577,113.865755,119.806577,12780932.0,1512388032.0,2.0056,10.0,600745
2020-01-21,124.27209487,130.01488947,122.78688937,126.72763463,27158319.0,3461433737.0,4.2617,5.7769,600745
2020-01-22,125.747399,131.9852621,123.79682911,128.96534425,22340148.0,2890564550.0,3.5056,1.7658,600745
2020-01-23,126.29197435,130.98522373,120.55908112,123.767125,22617983.0,2874095947.0,3.5492,-4.0307,600745
2020-02-03,111.3904125,114.1627961,111.3904125,111.3904125,17765472.0,2001824074.0,2.7878,-10.0,600745
2020-02-04,111.42011661,121.65813319,111.42011661,120.9947414,23890256.0,2842923136.0,3.7489,8.6222,600745
2020-02-05,121.26207839,124.17308117,115.846029,116.836166,28879382.0,3504478871.0,4.5318,-3.437,600745
2020-02-06,114.35092213,118.7174263,114.2618098,117.1332071,20642999.0,2429173024.0,3.2393,0.2542,600745
2020-02-07,115.51928379,123.6681113,115.49948105,120.8957277,21610289.0,2612928592.0,3.3911,3.2122,600745
2020-02-10,120.796714,120.81651674,113.14295499,116.40050572,21719220.0,2551508855.0,3.4082,-3.7183,600745
2020-02-11,117.826303,121.786851,117.826303,119.806577,18647036.0,2255205849.0,2.9261,2.9262,600745
2020-02-12,117.69758519,120.5986866,116.84606737,120.2026318,16332774.0,1963873147.0,2.5629,0.3306,600745
2020-02-13,123.2720565,130.8961114,120.39075783,125.72759626,30842231.0,3914262282.0,4.8398,4.5964,600745
2020-02-14,124.63844556,127.9257004,117.49955779,120.87592496,34130143.0,4228857206.0,5.3557,-3.8589,600745
2020-02-17,122.776988,123.24235239,119.77687289,123.23245102,23665961.0,2916060480.0,3.7137,1.9495,600745
2020-02-18,123.5690976,127.07418258,122.4799469,125.8464127,25317351.0,3186100166.0,3.9728,2.1212,600745
2020-02-19,123.77702637,130.04459358,121.34128935,127.70787026,29902316.0,3812477233.0,4.6923,1.4791,600745
2020-02-20,130.5000566,135.40123475,127.70787026,135.40123475,29821217.0,3977383767.0,4.6796,6.0242,600745
2020-02-21,133.668495,138.79740466,133.1734265,137.8270704,23874015.0,3278331565.0,3.7463,1.7916,600745
2020-02-24,137.83697177,151.490961,137.629043,149.71861577,29658749.0,4352866888.0,4.6541,8.6279,600745
2020-02-25,147.51061026,164.68948721,145.0550705,164.68948721,38362531.0,6024578466.0,6.0199,9.9993,600745
2020-02-26,163.372605,170.18474756,150.25328975,154.461372,34665999.0,5629197516.0,5.4398,-6.2105,600745
2020-02-27,158.41201863,159.77840769,146.16402394,146.46106504,29252659.0,4520830007.0,4.5903,-5.1795,600745
2020-02-28,138.00529506,143.4708513,132.55954156,137.99539369,36434581.0,5053037133.0,5.7173,-5.7802,600745
2020-03-02,141.589591,145.30260475,136.638906,141.79751977,25298189.0,3608860699.0,3.9698,2.7553,600745
2020-03-03,144.04513076,148.52055,137.20328409,138.61918,27230511.0,3930288825.0,4.273,-2.2415,600745
2020-03-04,137.60924026,137.60924026,126.42069216,131.90605114,25530930.0,3408499630.0,4.0063,-4.8429,600745
2020-03-05,134.658632,135.13389776,126.737536,131.20305387,19947940.0,2623923945.0,3.1302,-0.533,600745
2020-03-06,127.74747574,132.678358,126.86625381,129.58913056,11310867.0,1489992967.0,1.7749,-1.2301,600745
2020-03-09,124.757262,127.31181546,116.62823723,116.62823723,23919739.0,2931268641.0,3.7535,-10.0015,600745
2020-03-10,117.14310847,126.07414421,117.14310847,125.90582092,27115068.0,3318326922.0,4.2549,7.9548,600745
2020-03-11,127.57915245,127.57915245,118.87584822,119.1134811,22290060.0,2754955543.0,3.4978,-5.3948,600745
2020-03-12,119.1134811,119.1134811,119.1134811,119.1134811,0.0,0.0,,0.0,600745
2020-03-13,119.1134811,119.1134811,119.1134811,119.1134811,0.0,0.0,,0.0,600745
2020-03-16,119.1134811,119.1134811,119.1134811,119.1134811,0.0,0.0,,0.0,600745
2020-03-17,119.1134811,119.1134811,119.1134811,119.1134811,0.0,0.0,,0.0,600745
2020-03-18,119.1134811,119.1134811,119.1134811,119.1134811,0.0,0.0,,0.0,600745
2020-03-19,119.1134811,119.1134811,119.1134811,119.1134811,0.0,0.0,,0.0,600745
2020-03-20,119.1134811,119.1134811,119.1134811,119.1134811,0.0,0.0,,0.0,600745
2020-03-23,119.1134811,119.1134811,119.1134811,119.1134811,0.0,0.0,,0.0,600745
2020-03-24,119.1134811,119.1134811,119.1134811,119.1134811,0.0,0.0,,0.0,600745
2020-03-25,119.1134811,119.1134811,119.1134811,119.1134811,0.0,0.0,,0.0,600745
2020-03-26,107.20213299,112.74690019,107.20213299,107.20213299,40431664.0,4406571684.0,6.3445,-10.0,600745
2020-03-27,108.91507,109.68737686,104.4594535,104.51886172,18277619.0,1973547900.0,2.8681,-2.503,600745
2020-03-30,100.993974,102.42967265,95.37989721,101.76628086,23033529.0,2303258923.0,3.6144,-2.6336,600745
2020-03-31,103.89507541,104.92481789,99.24143151,100.4989055,16085245.0,1662792308.0,2.5241,-1.2454,600745
2020-04-01,99.0137,103.64754116,98.5186315,100.993974,15793153.0,1627161834.0,2.4783,0.4926,600745
2020-04-02,100.38999043,109.55865905,100.38999043,109.13290014,26949264.0,2875410362.0,4.2289,8.0588,600745
2020-04-03,107.924933,108.86556315,105.06343707,105.93475763,15588423.0,1681928822.0,2.4461,-2.9305,600745
2020-04-07,111.885481,112.85581526,106.8357823,107.97443985,19621828.0,2166900302.0,3.0791,1.9254,600745
2020-04-08,106.934796,111.86567826,106.40012202,109.85570015,15160092.0,1681160696.0,2.3789,1.7423,600745
2020-04-09,110.48938783,111.3904125,106.22189736,107.21203436,12558651.0,1366210977.0,1.9707,-2.4065,600745
2020-04-10,106.8357823,106.87538778,100.65732742,101.7860836,14597393.0,1518548511.0,2.2906,-5.0609,600745
2020-04-13,99.0137,99.0137,91.60747524,91.61737661,28792010.0,2735618503.0,4.518,-9.9903,600745
2020-04-14,93.2709054,95.69674105,90.15197385,95.67693831,21353138.0,2003272122.0,3.3507,4.431,600745
2020-04-15,95.3501931,99.55827535,94.56798487,95.81555749,23119091.0,2260760733.0,3.6279,0.1449,600745
2020-04-16,94.5580835,97.79583149,93.08277937,96.92451093,13025467.0,1262719873.0,2.044,1.1574,600745
2020-04-17,99.0137,101.37022606,97.20174929,97.93445067,21536753.0,2161739929.0,3.3796,1.042,600745
2020-04-20,97.033426,98.58794109,95.5482205,97.18194655,13258788.0,1294429797.0,2.0806,-0.7684,600745
2020-04-21,96.94431367,96.96411641,93.52834102,96.043289,14261950.0,1370317504.0,2.238,-1.1717,600745
2020-04-22,95.90466982,97.78593012,94.83532186,96.27102051,13023107.0,1266435435.0,2.0436,0.2371,600745
2020-04-23,97.04332737,97.41957943,93.072878,93.21149718,17172086.0,1635849637.0,2.6946,-3.178,600745
