date,open,high,low,close,volume,amount,turnover,涨跌幅,stock_name
2020-01-02,21.26054502,21.38444097,20.86407798,21.05405177,357736592.0,9157399335.0,3.6449,0.751,600030
2020-01-03,20.93015582,21.16968799,20.7319223,20.96319474,183799212.0,4662046480.0,1.8727,-0.4315,600030
2020-01-06,20.69888338,21.35140205,20.649325,20.91363636,230403483.0,5854929634.0,2.3475,-0.2364,600030
2020-01-07,20.9797142,21.26880475,20.7319223,21.2275061,200305440.0,5097646988.0,2.0409,1.5008,600030
2020-01-08,21.00449339,21.04579204,20.52542905,20.59976662,206612075.0,5204057626.0,2.1051,-2.9572,600030
2020-01-09,20.92189609,21.11186988,20.82277933,21.01275312,163560311.0,4151017889.0,1.6665,2.0048,600030
2020-01-10,21.44225908,21.54963557,20.82277933,21.10361015,196946160.0,5049383157.0,2.0067,0.4324,600030
2020-01-13,21.02101285,21.45877854,20.67410419,21.45051881,189510321.0,4832118154.0,1.9309,1.6438,600030
2020-01-14,21.45877854,21.59093422,21.07057123,21.11186988,175924079.0,4551674805.0,1.7925,-1.5787,600030
2020-01-15,20.9797142,21.13664907,20.8145196,20.91363636,114079180.0,2890493047.0,1.1623,-0.939,600030
2020-01-16,20.94667528,20.94667528,20.69888338,20.74018203,103835564.0,2617122455.0,1.058,-0.8294,600030
2020-01-17,20.87233771,21.26880475,20.83929879,20.94667528,129734239.0,3300089500.0,1.3218,0.9956,600030
2020-01-20,20.93015582,21.29358394,20.8145196,21.27706448,140818261.0,3600438304.0,1.4348,1.5773,600030
2020-01-21,21.03753231,21.18620745,20.74018203,20.78974041,169180891.0,4287213237.0,1.7238,-2.2904,600030
2020-01-22,20.63280554,21.00449339,20.17026066,20.8145196,203627131.0,5070795737.0,2.0747,0.1192,600030
2020-01-23,20.39327337,20.53368878,19.50948226,19.7407547,245248379.0,5960881961.0,2.4988,-5.1587,600030
2020-02-03,17.76667923,17.76667923,17.76667923,17.76667923,75337000.0,1620498870.0,0.7676,-10.0,600030
2020-02-04,17.1802384,18.12184762,17.16371894,17.94839329,348557168.0,7477240156.0,3.5514,1.0228,600030
2020-02-05,17.97317248,18.73306764,17.77493896,18.22922411,242765069.0,5359496520.0,2.4735,1.5647,600030
