date,open,high,low,close,volume,amount,turnover,涨跌幅,stock_name
2020-01-02,4.21242928,4.29070077,4.20531369,4.24800723,234949397,1404442753.0,0.0871,1.5306,601398
2020-01-03,4.24800723,4.28358518,4.24089164,4.26223841,152213047,911951562.0,0.0565,0.335,601398
2020-01-06,4.24089164,4.30493195,4.23377605,4.24800723,226509705,1359917424.0,0.084,-0.3339,601398
2020-01-07,4.25512282,4.29781636,4.25512282,4.27646959,116804353,701615827.0,0.0433,0.67,601398
2020-01-08,4.24089164,4.24800723,4.1981981,4.20531369,158559090,940552725.0,0.0588,-1.6639,601398
2020-01-09,4.23377605,4.24089164,4.18396692,4.20531369,137713429,813806686.0,0.0511,0.0,601398
2020-01-10,4.20531369,4.21954487,4.16973574,4.20531369,97837773,576580178.0,0.0363,0.0,601398
2020-01-13,4.1981981,4.21954487,4.17685133,4.21954487,108991003,642791834.0,0.0404,0.3384,601398
2020-01-14,4.21242928,4.24089164,4.20531369,4.22666046,136770059,812389848.0,0.0507,0.1686,601398
2020-01-15,4.21954487,4.22666046,4.17685133,4.18396692,128890756,759512875.0,0.0478,-1.0101,601398
2020-01-16,4.17685133,4.19108251,4.11992661,4.1270422,269031344,1572007903.0,0.0998,-1.3605,601398
2020-01-17,4.13415779,4.15550456,4.1270422,4.14127338,103949027,605076653.0,0.0386,0.3448,601398
2020-01-20,4.13415779,4.16973574,4.1270422,4.15550456,103339962,602786615.0,0.0383,0.3436,601398
2020-01-21,4.14127338,4.14838897,4.09857984,4.10569543,143223669,828268482.0,0.0531,-1.1986,601398
2020-01-22,4.09857984,4.11992661,4.06300189,4.11992661,128370788,738870049.0,0.0476,0.3466,601398
2020-01-23,4.09857984,4.11281102,4.0558863,4.07011748,200037655,1146238550.0,0.0742,-1.209,601398
2020-02-03,3.7712627,3.97049922,3.7712627,3.85664978,468039904,2524272183.0,0.1736,-5.2448,601398
2020-02-04,3.83530301,3.93492127,3.81395624,3.9135745,401385264,2178867252.0,0.1489,1.476,601398
2020-02-05,3.90645891,3.92780568,3.85664978,3.90645891,250853805,1374458723.0,0.093,-0.1818,601398
2020-02-06,3.9135745,3.93492127,3.87088096,3.9135745,280995424,1538957671.0,0.1042,0.1822,601398
2020-02-07,3.89222773,3.89222773,3.8424186,3.87088096,237318996,1288428158.0,0.088,-1.0909,601398
2020-02-10,3.84953419,3.86376537,3.82818742,3.85664978,190238633,1027646561.0,0.0706,-0.3676,601398
2020-02-11,3.86376537,3.89222773,3.84953419,3.88511214,198498450,1081002724.0,0.0736,0.738,601398
2020-02-12,3.88511214,3.89222773,3.85664978,3.88511214,203914433,1109148701.0,0.0756,0.0,601398
2020-02-13,3.87799655,3.87799655,3.8424186,3.84953419,199565762,1082005691.0,0.074,-0.9158,601398
2020-02-14,3.8424186,3.87088096,3.83530301,3.86376537,141576448,767126663.0,0.0525,0.3697,601398
2020-02-17,3.85664978,3.90645891,3.84953419,3.90645891,214194906,1169117310.0,0.0794,1.105,601398
2020-02-18,3.89222773,3.89934332,3.87088096,3.88511214,184542440,1007061194.0,0.0684,-0.5464,601398
2020-02-19,3.87799655,3.9135745,3.87799655,3.89934332,204052382,1115986859.0,0.0757,0.3663,601398
2020-02-20,3.89934332,3.92780568,3.87088096,3.92069009,283668096,1552477582.0,0.1052,0.5474,601398
2020-02-21,3.90645891,3.92780568,3.89222773,3.90645891,223710293,1228187059.0,0.083,-0.363,601398
2020-02-24,3.89934332,3.90645891,3.86376537,3.87088096,193329190,1053685893.0,0.0717,-0.9107,601398
2020-02-25,3.8424186,3.85664978,3.83530301,3.84953419,230133275,1243466243.0,0.0854,-0.5515,601398
2020-02-26,3.82818742,3.87088096,3.81395624,3.84953419,257968813,1393315557.0,0.0957,0.0,601398
2020-02-27,3.8424186,3.85664978,3.83530301,3.8424186,222555623,1202215361.0,0.0825,-0.1848,601398
2020-02-28,3.82107183,3.82818742,3.75703152,3.7712627,422937152,2256218764.0,0.1569,-1.8518,601398
2020-03-02,3.7712627,3.81395624,3.76414711,3.81395624,239902317,1279829481.0,0.089,1.1321,601398
2020-03-03,3.82107183,3.8424186,3.80684065,3.82818742,255403193,1374004536.0,0.0947,0.3731,601398
2020-03-04,3.82107183,3.83530301,3.81395624,3.83530301,134281589,721906815.0,0.0498,0.1859,601398
2020-03-05,3.8424186,3.88511214,3.82818742,3.88511214,330539760,1794965702.0,0.1226,1.2987,601398
2020-03-06,3.85664978,3.86376537,3.83530301,3.84953419,195949873,1059304456.0,0.0727,-0.9158,601398
2020-03-09,3.79972506,3.80684065,3.7712627,3.77837829,288062032,1532677429.0,0.1068,-1.8484,601398
2020-03-10,3.76414711,3.82107183,3.76414711,3.81395624,250820767,1336201306.0,0.093,0.9416,601398
