date,open,high,low,close,volume,amount,turnover,涨跌幅,stock_name
2020-01-02,11.85470622,12.43819116,11.80489653,12.08952333,7809800,133075064.4,11.6217,2.7207,002905
2020-01-03,12.15356436,12.26741508,11.96855694,12.07529199,6068806,103107858.98,9.031,-0.1177,002905
2020-01-06,12.08952333,12.4524225,11.8831689,12.33145611,8638500,148585299.94,12.8549,2.1214,002905
2020-01-07,12.25318374,13.09994847,12.25318374,12.90070971,11840087,212645986.31,17.6192,4.6163,002905
2020-01-08,12.63742992,13.29207156,12.45953817,12.83666868,11811628,212656330.61,17.5768,-0.4964,002905
2020-01-09,12.92205672,13.27072455,12.72281796,12.81532167,8911080,162551405.22,13.2605,-0.1663,002905
2020-01-10,12.77262765,12.92205672,12.42395982,12.57338889,5848661,103779492.66,8.7034,-1.8878,002905
2020-01-13,12.55915755,12.87224703,12.53781054,12.76551198,4825140,86158914.8,7.1803,1.528,002905
2020-01-14,12.87224703,12.97898208,12.61608291,12.63742992,5892961,105818367.48,8.7693,-1.0033,002905
2020-01-15,12.64454559,12.65166126,12.28876209,12.51646353,4204380,73784957.4,6.2565,-0.9572,002905
2020-01-16,12.54492621,12.63031425,12.35991879,12.39549714,3419000,59875642.0,5.0878,-0.9665,002905
2020-01-17,12.3812658,12.6658926,12.18202704,12.35280312,4203750,73265645.6,6.2556,-0.3444,002905
2020-01-20,12.42395982,12.5947359,11.39218767,11.94009426,9191099,154767518.75,13.6772,-3.341,002905
2020-01-21,11.60565777,11.85470622,11.32814664,11.33526231,6751560,109638051.6,10.047,-5.0656,002905
2020-01-22,11.1004452,11.11467654,10.53830727,10.87274376,6928517,105807335.84,10.3103,-4.0804,002905
2020-01-23,10.87274376,10.93678479,10.12559841,10.26079614,6414538,94611727.15,9.5454,-5.6283,002905
2020-02-03,9.23613966,9.23613966,9.23613966,9.23613966,199100,2584318.0,0.2963,-9.9861,002905
2020-02-04,8.31110256,8.65977039,8.31110256,8.40360627,13002262,153276865.89,19.3486,-9.0139,002905
2020-02-05,8.40360627,8.87324049,8.38937493,8.74515843,9471710,115375979.01,14.0948,4.0643,002905
2020-02-06,8.74515843,9.62038584,8.69534874,9.62038584,8683248,110959980.5,12.9215,10.0081,002905
2020-02-07,9.6061545,9.6773112,9.1792143,9.44249409,8231560,108953448.94,12.2493,-1.8491,002905
2020-02-10,9.27883368,9.8196246,9.13652028,9.57057615,7710133,102717203.13,11.4734,1.3564,002905
2020-02-11,9.57057615,9.72000522,9.42826275,9.59192316,5518299,74345392.47,8.2118,0.223,002905
2020-02-12,9.63461718,9.72712089,9.49941945,9.67019553,5245199,70830721.21,7.8054,0.816,002905
2020-02-13,9.6061545,9.66307986,9.34999038,9.50653512,5159080,68985146.68,7.6772,-1.6924,002905
2020-02-14,9.52788213,9.54922914,9.28594935,9.35710605,3751019,49647762.29,5.5819,-1.5719,002905
2020-02-17,9.40691574,9.7484679,9.36422172,9.69865821,5164858,69783066.46,7.6858,3.6502,002905
2020-02-18,9.74135223,10.09002006,9.74135223,10.00463202,5858579,81684282.39,8.7181,3.1548,002905
2020-02-19,9.91212831,10.20387078,9.86231862,9.91924398,4705500,65971377.8,7.0022,-0.8535,002905
2020-02-20,9.961938,10.90832211,9.961938,10.90832211,6423600,95478198.6,9.5589,9.9713,002905
2020-02-21,10.90120644,10.90120644,10.41022521,10.4600349,14389923,214338604.89,21.4136,-4.1096,002905
2020-02-24,10.37464686,10.43868789,10.13982975,10.3888782,7125164,103197441.8,10.6029,-0.6803,002905
2020-02-25,10.16117676,10.38176253,9.84808728,10.20387078,7955520,112900515.2,11.8386,-1.7808,002905
2020-02-26,10.14694542,10.52407593,9.99751635,10.26079614,7860983,113683272.05,11.6979,0.5579,002905
2020-02-27,10.35329985,10.48138191,10.02597903,10.16117676,6565982,94323356.29,9.7708,-0.9709,002905
2020-02-28,9.7484679,9.87654996,9.34287471,9.35710605,7443560,100618584.84,11.0767,-7.9132,002905
2020-03-02,9.45672543,9.84808728,9.40691574,9.74135223,6020461,81315733.31,8.959,4.1065,002905
2020-03-03,9.82674027,10.12559841,9.74135223,9.8907813,5936252,83015741.55,8.8337,1.534,002905
2020-03-04,9.8196246,10.01174769,9.7484679,9.99040068,3980160,55309170.0,5.9229,1.0072,002905
2020-03-05,10.1042514,10.46715057,9.96905367,10.33195284,7657546,110027128.25,11.3952,3.4188,002905
2020-03-06,10.13982975,10.51696026,10.08290439,10.34618418,6316543,91744610.98,9.3996,0.1377,002905
2020-03-09,10.1042514,10.65927366,10.04732604,10.21810212,8387349,121796380.45,12.4812,-1.238,002905
2020-03-10,10.12559841,10.86562809,10.05444171,10.75177737,13791840,203900892.08,20.5236,5.2228,002905
2020-03-11,10.673505,11.82624354,10.45291923,11.17871757,24213625,381331073.26,36.0322,3.9709,002905
2020-03-12,10.68773634,11.20718025,10.65927366,11.05063551,11638339,178245454.25,17.319,-1.1458,002905
2020-03-13,10.4600349,11.6696988,10.38176253,11.4562287,15765334,248789661.74,23.4603,3.6703,002905
