date,open,high,low,close,volume,amount,turnover,涨跌幅,stock_name
2020-01-02,4.1067126,4.195029,4.0919932,4.1803096,4191883,23645259.0,0.5269,2.5271,601126
2020-01-03,4.1803096,4.2465469,4.1287917,4.2244678,4913247,27944948.0,0.6176,1.0563,601126
2020-01-06,4.195029,4.2539066,4.1582305,4.2171081,3013002,17206859.0,0.3787,-0.1742,601126
2020-01-07,4.2318275,4.2612663,4.2097484,4.2465469,2965674,17061769.0,0.3728,0.6981,601126
2020-01-08,4.2465469,4.2759857,4.2023887,4.2171081,2775900,15980076.0,0.3489,-0.6932,601126
2020-01-09,4.2539066,4.2759857,4.2171081,4.2465469,1939600,11176032.0,0.2438,0.6981,601126
2020-01-10,4.2318275,4.2539066,4.2023887,4.2318275,2246167,12887597.0,0.2824,-0.3466,601126
2020-01-13,4.2023887,4.2759857,4.1876693,4.2759857,2644874,15221456.0,0.3325,1.0435,601126
2020-01-14,4.2833454,4.3127842,4.2539066,4.2833454,3230134,18796682.0,0.406,0.1721,601126
2020-01-15,4.2833454,4.3054245,4.2391872,4.268626,1470120,8511266.0,0.1848,-0.3436,601126
2020-01-16,4.268626,4.2833454,4.2244678,4.2318275,2309696,13302809.0,0.2903,-0.8621,601126
2020-01-17,4.2318275,4.2539066,4.1582305,4.1803096,1764964,10076499.0,0.2219,-1.2174,601126
2020-01-20,4.1803096,4.2391872,4.1508708,4.2391872,1470910,8386547.0,0.1849,1.4085,601126
2020-01-21,4.195029,4.2244678,4.1361514,4.1508708,1450912,8231235.0,0.1824,-2.0833,601126
2020-01-22,4.1361514,4.2097484,4.0772738,4.1876693,2244934,12655766.0,0.2822,0.8865,601126
2020-01-23,4.1655902,4.195029,4.0036768,4.0404753,3228035,17895135.0,0.4058,-3.5149,601126
2020-02-03,3.6356918,3.7092888,3.6356918,3.6356918,1806400,8926070.0,0.2271,-10.0182,601126
2020-02-04,3.3265844,3.6504112,3.3265844,3.5547351,4606270,22142807.0,0.579,-2.2267,601126
2020-02-05,3.5694545,3.67985,3.5547351,3.6577709,3219586,15934730.0,0.4047,2.8985,601126
2020-02-06,3.6724903,3.7460873,3.6504112,3.7387276,2998973,15056926.0,0.377,2.2133,601126
2020-02-07,3.7387276,3.7387276,3.6504112,3.7240082,2585917,12975956.0,0.3251,-0.3937,601126
2020-02-10,3.7240082,3.7902455,3.6872097,3.7828858,2457222,12514363.0,0.3089,1.581,601126
2020-02-11,3.7902455,3.8344037,3.753447,3.7828858,1624606,8363674.0,0.2042,0.0,601126
2020-02-12,3.8932813,3.8932813,3.8049649,3.8785619,3419100,17889201.0,0.4298,2.5292,601126
2020-02-13,3.8344037,3.8785619,3.8123246,3.8344037,2479100,12933141.0,0.3116,-1.1385,601126
2020-02-14,3.7902455,3.8417634,3.7608067,3.7902455,2480937,12811508.0,0.3119,-1.1516,601126
2020-02-17,3.7976052,3.8712022,3.7828858,3.8712022,3119019,16264319.0,0.3921,2.1359,601126
2020-02-18,3.8785619,3.9080007,3.8564828,3.8932813,3192585,16829041.0,0.4013,0.5703,601126
2020-02-19,3.8932813,3.9080007,3.8564828,3.8638425,2491700,13127513.0,0.3132,-0.7561,601126
2020-02-20,3.8932813,3.9521589,3.8344037,3.9374395,4401044,23331256.0,0.5532,1.9048,601126
2020-02-21,3.9595186,4.0846335,3.9374395,4.0257559,6540938,35723840.0,0.8222,2.243,601126
2020-02-24,4.0183962,4.1361514,3.9374395,4.1067126,6306475,34618131.0,0.7928,2.011,601126
2020-02-25,4.0110365,4.0772738,3.9080007,4.0257559,5030825,27389817.0,0.6324,-1.9713,601126
