date,open,high,low,close,volume,amount,turnover,涨跌幅,stock_name
2020-01-02,11.2835604,11.50131332,11.26376468,11.4320283,24841306,285810363.0,6.2103,2.0318,601698
2020-01-03,11.47161974,11.64978122,11.382539,11.57059834,27906089,325474215.0,6.9765,1.2121,601698
2020-01-06,11.877432,12.35252928,11.57059834,11.64978122,42683540,513234976.0,10.6709,0.6844,601698
2020-01-07,11.63988336,11.7289641,11.44192616,11.57059834,26377845,307577307.0,6.5945,-0.6797,601698
2020-01-08,11.63988336,12.08528706,11.60029192,12.0753892,55862107,671615031.0,13.9655,4.3627,601698
2020-01-09,11.7784534,12.00610418,11.6794748,11.877432,32577733,389030144.0,8.1444,-1.6393,601698
2020-01-10,11.8279427,11.91702344,11.5804962,11.59039406,24142624,284518283.0,6.0357,-2.4167,601698
2020-01-13,11.60029192,11.70916838,11.30335612,11.54090476,19461350,225002291.0,4.8653,-0.427,601698
2020-01-14,11.56070048,11.70916838,11.4815176,11.5310069,17579493,205626506.0,4.3949,-0.0858,601698
2020-01-15,11.47161974,11.5804962,11.29345826,11.37264114,16238519,186655029.0,4.0596,-1.3734,601698
2020-01-16,11.34294756,11.64978122,11.34294756,11.51121118,20430036,238459457.0,5.1075,1.2185,601698
2020-01-17,11.4815176,11.57059834,11.2835604,11.35284542,15784463,181569761.0,3.9461,-1.3758,601698
2020-01-20,11.39243686,12.49109932,11.39243686,12.49109932,92274800,1141324992.0,23.0687,10.0262,601698
2020-01-21,12.46140574,12.69895438,12.0258999,12.49109932,63367993,789056325.0,15.842,0.0,601698
2020-01-22,12.51089504,13.50068104,12.31293784,13.1641538,64125211,841601535.0,16.0313,5.3883,601698
2020-01-23,12.87711586,14.4508756,12.84742228,13.5600682,85756389,1199880837.0,21.4391,3.0075,601698
2020-02-03,12.20406138,12.20406138,12.20406138,12.20406138,5914000,72919620.0,1.4785,-10.0,601698
2020-02-04,11.19447966,13.23343882,11.19447966,12.83752442,67881520,868035639.0,16.9704,5.1906,601698
2020-02-05,12.7682394,14.12424622,12.59997578,14.12424622,77407677,1068542356.0,19.3519,10.0231,601698
2020-02-06,14.83689214,15.5396402,14.36179486,15.5396402,69964152,1068622881.0,17.491,10.021,601698
2020-02-07,17.05401278,17.09360422,16.41065188,17.09360422,109679638,1881641753.0,27.4199,10.0,601698
2020-02-10,18.805934,18.805934,16.24238826,18.20216454,177681794,3219018035.0,44.4204,6.4852,601698
2020-02-11,17.9151266,18.1130838,16.3809583,16.5294262,133719946,2260305913.0,33.43,-9.1898,601698
2020-02-12,16.5294262,18.18236882,16.5294262,18.18236882,127141349,2250380725.0,31.7853,10.0,601698
2020-02-13,18.38032602,20.00357506,17.6676801,19.11276766,152192535,2903586288.0,38.0481,5.117,601698
2020-02-14,19.80561786,20.66673168,19.300827,19.5482735,113993867,2292714675.0,28.4985,2.2786,601698
2020-02-17,19.46909062,21.14182896,19.4492949,19.83531144,119526770,2420998958.0,29.8817,1.4684,601698
2020-02-18,19.73633284,21.36947974,19.4987842,21.10223752,127228827,2608286424.0,31.8072,6.3872,601698
2020-02-19,20.3895916,20.40938732,19.0038912,19.47898848,111179433,2232126601.0,27.7949,-7.6923,601698
2020-02-20,19.53837564,20.0926558,18.81583186,19.7462307,85723065,1697634571.0,21.4308,1.372,601698
2020-02-21,19.43939704,20.9834632,19.07317622,19.92439218,108537403,2190236611.0,27.1344,0.9022,601698
2020-02-24,19.300827,19.58786494,18.66736396,19.06327836,87300242,1684172541.0,21.8251,-4.3219,601698
2020-02-25,18.311041,19.73633284,18.30114314,19.48888634,84202107,1618767377.0,21.0505,2.2326,601698
2020-02-26,18.86532116,19.2513377,17.72706726,18.05369664,66687432,1251343254.0,16.6719,-7.3641,601698
2020-02-27,18.23185812,18.28134742,17.321255,17.59839508,43521828,779203432.0,10.8805,-2.5219,601698
2020-02-28,16.7273834,17.06391064,16.09392036,16.53932406,50930378,857567667.0,12.7326,-6.018,601698
2020-03-02,16.81646414,17.31135714,16.39085616,17.04411492,40760431,694028086.0,10.1901,3.0521,601698
2020-03-03,17.36084644,18.311041,17.2222764,17.44002932,52310113,937273464.0,13.0775,2.3229,601698
