date,open,high,low,close,volume,amount,turnover,涨跌幅,stock_name
2020-01-02,14.20406082,14.45176492,14.1899063,14.30314246,113002843,2290358487.0,0.5931,2.0707,601166
2020-01-03,14.2960652,14.3668378,14.2252926,14.25360164,65929102,1331182965.0,0.346,-0.3464,601166
2020-01-06,14.19698356,14.32437424,14.0483611,14.09082466,70916486,1423391729.0,0.3722,-1.142,601166
2020-01-07,14.15452,14.3314515,14.05543836,14.14744274,56116255,1124203504.0,0.2945,0.4018,601166
2020-01-08,14.0483611,14.11205644,13.82188878,13.85727508,88173151,1735240172.0,0.4628,-2.051,601166
2020-01-09,13.99174302,14.0129748,13.85019782,13.92804768,66337925,1304306204.0,0.3482,0.5107,601166
2020-01-10,13.9422022,13.97051124,13.85019782,13.93512494,42380746,831765638.0,0.2224,0.0508,601166
2020-01-13,13.93512494,13.94927946,13.80773426,13.9422022,60018324,1176849613.0,0.315,0.0508,601166
2020-01-14,14.0129748,14.13328822,13.94927946,13.9775885,53764030,1066672630.0,0.2822,0.2538,601166
2020-01-15,13.99882028,14.00589754,13.74403892,13.79357974,60002110,1172825746.0,0.3149,-1.3165,601166
2020-01-16,13.82188878,13.8714296,13.58126194,13.63788002,82735839,1597885337.0,0.4343,-1.1288,601166
2020-01-17,13.63788002,13.73696166,13.57418468,13.6237255,44044257,848596629.0,0.2312,-0.1038,601166
2020-01-20,13.64495728,13.74403892,13.60249372,13.7298844,42989586,831843655.0,0.2256,0.7792,601166
2020-01-21,13.6591118,13.68034358,13.46094852,13.49633482,61075649,1168831054.0,0.3206,-1.701,601166
2020-01-22,13.46094852,13.60957098,13.39725318,13.53879838,55354318,1055726404.0,0.2905,0.3146,601166
2020-01-23,13.45387126,13.46094852,13.10000826,13.15662634,108558674,2034260697.0,0.5698,-2.8228,601166
2020-02-03,11.89687406,12.49844116,11.8897968,12.10919186,162905880,2791856664.0,0.855,-7.9613,601166
2020-02-04,12.17996446,12.47013212,12.15873268,12.41351404,100023231,1739864373.0,0.525,2.5132,601166
2020-02-05,12.42766856,12.48428664,12.28612336,12.40643678,88639852,1552795389.0,0.4652,-0.057,601166
2020-02-06,12.4913639,12.5621365,12.3498187,12.49844116,72349473,1271588675.0,0.3797,0.7416,601166
2020-02-07,12.36397322,12.48428664,12.30735514,12.46305486,59983475,1048985911.0,0.3148,-0.2831,601166
2020-02-10,12.35689596,12.42766856,12.33566418,12.39935952,50700227,887371511.0,0.2661,-0.5111,601166
2020-02-11,12.4559776,12.6329091,12.44890034,12.51967294,61639160,1094285877.0,0.3235,0.9703,601166
2020-02-12,12.55505924,12.5621365,12.42766856,12.54090472,43280750,764282843.0,0.2272,0.1696,601166
2020-02-13,12.5267502,12.5621365,12.41351404,12.44182308,50273755,886978584.0,0.2639,-0.7901,601166
2020-02-14,12.40643678,12.5975228,12.39228226,12.5621365,52585193,927995703.0,0.276,0.967,601166
2020-02-17,12.57629102,12.87353594,12.50551842,12.8452269,86821374,1559141479.0,0.4557,2.2535,601166
2020-02-18,12.78860882,12.83814964,12.6329091,12.6682954,62314552,1120382226.0,0.3271,-1.3774,601166
2020-02-19,12.67537266,12.79568608,12.60460006,12.66121814,44935314,806325730.0,0.2359,-0.0559,601166
2020-02-20,12.7036817,12.89476772,12.6329091,12.8452269,75034413,1351179610.0,0.3938,1.4533,601166
2020-02-21,12.76737704,12.92307676,12.74614526,12.79568608,67819010,1227613882.0,0.356,-0.3857,601166
2020-02-24,12.74614526,12.8098406,12.61875458,12.62583184,73482558,1316400626.0,0.3857,-1.3274,601166
2020-02-25,12.4913639,12.61875458,12.4205913,12.53382746,75724267,1336982983.0,0.3975,-0.7287,601166
2020-02-26,12.42766856,12.68952718,12.385205,12.5267502,83158727,1472875198.0,0.4365,-0.0565,601166
2020-02-27,12.55505924,12.65414088,12.53382746,12.61167732,61747348,1097942257.0,0.3241,0.678,601166
